FECHA_CORTE;ITEM;NOMBRE_DEL_CLUB;DISCIPLINA_DEPORTIVA;CONDICION;N°_DE_RESOLUCION_INSCRIPCION_PRIMIGENIA;FECHA_DE_REGISTRO;OBSERVACIONES;;
20240229;130;CLUB DEPORTIVO CULTURAL OMEGA KID´S;AJEDREZ;AFILIADO;0540-2021-IPD-DNCTD-SRND;21/09/2021;período 2020-2022;;
20240229;131;CLUB AJEDREZ SIN FRONTERAS;AJEDREZ;AFILIADO;0543-2021-IPD-DNCTD-SRND;21/09/2021;período 30 de enero de 2020 al 29 de enero de 2022;;
20240229;132;CLUB VILLA RICA DE OROPESA DE HUANCAVELICA;AJEDREZ;AFILIADO;0576-2021-IPD-DNCTD-SRND;14/10/2021;"0449-2023-IPD-DNCTD/SRND.
periodo de cuatro años, contados desde el 08 de agosto de 2023 al 07 de agosto de 2027";;
20240229;133;CLUB DE AJEDREZ TARAPOTO;AJEDREZ;AFILIADO;0785-2022-IPD-DNCTD-SRND;21/12/2022;periodo del 2021 al 2025;;
20240229;134;CLUB DEPORTIVO ADASUR;AJEDREZ;AFILIADO;0786-2022-IPD-DNCTD-SRND;21/12/2022;periodo que inicia el 11 de noviembre de 2019 y culmina el 10 de noviembre de 2023;;
20240229;135;NUEVA GENERACION PACASMAYO CLUB ;AJEDREZ;AFILIADO;0005-2023-IPD-DNCTD-SRND;11/01/2023;periodo de cuatro (4) años;;
20240229;136;CLUB DE AJEDREZ QUILLA CHESS;AJEDREZ;AFILIADO;0015-2023-IPD-DNCTD-SRND;12/01/2023;periodo que empezará desde el 27 de enero del 2022 al 31 de diciembre de 2024;;
20240229;137;ASOCIACION CLUB DEPORTIVO ARMAGEDON;AJEDREZ;AFILIADO;0050-2023-IPD-DNCTD-SRND;27/01/2023;período del 15 de noviembre de 2022 al 14 de noviembre de 2025;;
20240229;138;CLUB DE AJEDREZ 64 ESCAQUES;AJEDREZ;AFILIADO;0291-2023-IPD-DNCTD-SRND;27/06/2023;periodo 2021-2025 (Del 21 de agosto de 2021 al 21 de agosto de 2025);;
20240229;139;CLUB FANTASY CHESS;AJEDREZ;AFILIADO;0294-2023-IPD-DNCTD-SRND;27/06/2023;periodo de cuatro (04) años;;
20240229;140;CLUB DEPORTIVO NESTOR ROLDAN JR;AJEDREZ;AFILIADO;000619-2023-RENADE-IPD;27/11/2023;;;
20240229;141;CLUB TORRE FUERTE CUSCO;AJEDREZ;AFILIADO;0068-2024-RENADE-DNCTD-IPD;12/02/2024;periodo 09 de abril de 2021 al 31 de diciembre de 2024;;
20240229;142;ASOCIACIÓN PERUANA DE SNOW BOARDING Y SAND BOARDING;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;532-DNCTD-RND-2007;08/08/2007;;;
20240229;143;ASOCIACIÓN PERUANA DE SK8 Y DEPORTES DE DESLIZAMIENTO;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;753-DNCTD-RND-2007;14/11/2007;;;
20240229;144;CLUB DE ANDINISMO Y ESCALADA CAMYCAM;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;064-DNCTD-RND-2012;16/04/2012;;;
20240229;145;CLUB DE ESCALADA DE LIMA;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;067-DNCTD-RND-2012;17/04/2012;;;
20240229;146;ASOCIACIÓN DE ESCALADA Y MONTAÑISMO HUAYLLAY;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;069-DNCTD-RND-2012;19/04/2012;;;
20240229;147;CLUB DE MOCHILEROS PERÚ;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;078-DNCTD-RND-2012;14/05/2012;;;
20240229;148;ASOCIACIÓN DE DEPORTES DE MONTAÑA AIRE PURO;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;124-DNCTD-RND-2012;27/08/2012;;;
20240229;149;CLUB DE ESCALADA D2 CUSCO;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;177-DNCTD-RND-2012;27/11/2012;;;
20240229;150;ASOCIACIÓN CIVIL DEPORTIVA STAR GYMNASTIC CLUB;ANDINISMO Y DEPORTES DE INVIERNO;AFILIADO;190-DNCTD-RND-2012;12/12/2012;;;
20240229;151;ASOCIACIÓN CLUB DEPORTIVO DE FUTSAL PARA CIEGOS DEL PERU -FORTALEZA;ANPP;AFILIADO;0104-2023-IPD-DNCTD-SRND;07/03/2023;;;
20240229;152;CLUB DEPORTIVO PALESTINO;ATLETISMO;AFILIADO;237-DNCTD-RND-2005;28/09/2005;;;
20240229;153;CLUB DEPORTIVO CLUB DE ATLETISMO JALIRTITIKAKA;ATLETISMO;AFILIADO;0063-2022-IPD-DNCTD-SRND;28/02/2022;;;
20240229;154;CLUB DEPORTIVO UNIVERSIDAD NACIONAL DE CAJAMARCA -CHOTA;ATLETISMO;AFILIADO;015-DNCTD-RND-2006;13/01/2006;período del 01 de enero de 2021 al 31 de diciembre de 2022;;
20240229;155;CLUB OLÍMPICO DE TRUJILLO;ATLETISMO;AFILIADO;165-DNCTD-RND-2006;18/04/2006;;;
20240229;156;CLUB DEPORTIVO CHASQUIS DEL PERÚ;ATLETISMO;AFILIADO;0020-2022-IPD-DNCTD-SRND;27/01/2022;período del 08 de diciembre del 2021 al 07 de diciembre del 2026.;;
20240229;157;CLUB ATLÉTICO JAS. VIC PUNO -PERÚ;ATLETISMO;AFILIADO;039-2022-IPD-DNCTD-SRND;11/02/2022;período del 01 de enero de 2021 al 31 de diciembre de 2022;;
20240229;158;CLUB DE ATLETISMO ASOCIACIÓN LEONCIOPRADINA;ATLETISMO;AFILIADO;383-DNCTD-RND-2006;21/08/2006;;;
20240229;159;ASOCIACIÓN DE ATLETAS DE CHIMBOTE;ATLETISMO;AFILIADO;390-DNCTD-RND-2006;23/08/2006;;;
20240229;160;CLUB DEPORTIVO ALBATROS -PUNO;ATLETISMO;AFILIADO;453-DNCTD-RND-2006;05/10/2006;"0726-2022-IPD-DNCTD/SRND.
periodo 05 de mayo de 2022 al 04 de mayo de 2024.";;
20240229;161;CLUB DE ATLETISMO GUEPARDOS;ATLETISMO;AFILIADO;513-DNCTD-RND-2006;21/11/2006;"0162-2022-IPD-DNCTD/SRND.
Periodo del 08 de febrero de 2022 hasta el 07 de febrero de 2026 ";;
20240229;162;CLUB INTERNACIONAL INKAMAN TRUCHAS PUNO;ATLETISMO;AFILIADO;561-DNCTD-RND-2006;28/12/2006;;;
20240229;163;CLUB DE REGATAS LIMA ;ATLETISMO;AFILIADO;076-DNCTD-RND-2007;02/02/2007;"0447-2022-IPD-DNCTD/SRND.
periodo 2022-2024 (fueron elegidos el 13 de marzo de 2022)";;
20240229;164;CENTRO DEPORTIVO UNIÓN HUARAZ -ANCASH;ATLETISMO;AFILIADO;126-DNCTD-RND-2007;22/02/2007;;;
20240229;165;CLUB ATLÉTICO LEÓN DORADO;ATLETISMO;AFILIADO;226-DNCTD-RND-2007;23/03/2007;;;
20240229;166;ASOCIACIÓN CLUB DEPORTIVO HURACÁN;ATLETISMO;AFILIADO;231-DNCTD-RND-2007;26/03/2007;;;
20240229;167;CLUB DEPORTIVO LAS MERCEDES DE HUÁNUCO;ATLETISMO;AFILIADO;237-DNCTD-RND-2007;27/03/2007;;;
20240229;168;ATLETAS MASTER & SENIOR CALLPARY -PERÚ;ATLETISMO;AFILIADO;238-DNCTD-RND-2007;28/03/2007;;;
20240229;169;CLUB DE ATLETISMO DE ALTO RENDIMIENTO TAMBINO-ESPIRITUANO;ATLETISMO;AFILIADO;239-DNCTD-RND-2007;28/03/2007;;;
20240229;170;CLUB DE ATLETISMO PRINKARY PERÚ;ATLETISMO;AFILIADO;240-DNCTD-RND-2007;28/03/2007;;;
20240229;171;CLUB ATLÉTICO ENRIQUETA JIMÉNEZ DE VISTA ALEGRE;ATLETISMO;AFILIADO;304-DNCTD-RND-2007;24/04/2007;;;
20240229;172;ATENIENSE ENCINAS CLUB;ATLETISMO;AFILIADO;343-DNCTD-RND-2007;09/05/2007;;;
20240229;173;CLUB DE ATLETISMO TATO MELÉNDEZ;ATLETISMO;AFILIADO;341-DNCTD-RND-2007;09/05/2007;;;
20240229;174;CLUB DEPORTIVO SOCIAL Y CULTURAL ZEUS;ATLETISMO;AFILIADO;342-DNCTD-RND-2007;09/05/2007;;;
20240229;175;CLUB DEPORTIVO ABEBE BIKILA;ATLETISMO;AFILIADO;367-DNCTD-RND-2007;14/05/2007;"0052-2023-IPD-DNCTD/SRND.
período de dos (02) años que entrara en vigencia desde el 27 de setiembre de 2022 hasta el 26 de setiembre de 2024";;
20240229;176;DEPORTIVO UNIVERSITARIO UPAO;ATLETISMO;AFILIADO;398-DNCTD-RND-2007;01/06/2007;;;
20240229;177;CLUB DEPORTIVO SOCIAL Y CULTURAL JUPITER;ATLETISMO;AFILIADO;448-DNCTD-RND-2007;20/06/2007;;;
20240229;178;CLUB DEPORTIVO CULTURAL OLIMPICOS PUNO;ATLETISMO;AFILIADO;505-DNCTD-RND-2007;25/07/2007;;;
20240229;179;ASOCIACIÓN DE ATLETISMO PRE Y MASTERS DEL CALLAO;ATLETISMO;AFILIADO;691-DNCTD-RND-2007;16/10/2007;;;
20240229;180;CLUB DE ATLETISMO UFIS PERÚ;ATLETISMO;AFILIADO;692-DNCTD-RND-2007;16/10/2007;;;
20240229;181;CLUB DE ATLETISMO Y FONDISMO CARTAVIO;ATLETISMO;AFILIADO;727-DNCTD-RND-2007;26/10/2007;;;
20240229;182;CLUB DEPORTIVO MILÁN -CAJAMARCA;ATLETISMO;AFILIADO;735-DNCTD-RND-2007;31/10/2007;;;
20240229;183;CLUB MARISTAS RUNNERS PERÚ;ATLETISMO;AFILIADO;749-DNCTD-RND-2007;09/11/2007;;;
20240229;184;CLUB ATLÉTICO KILLIWARA;ATLETISMO;AFILIADO;754-DNCTD-RND-2007;15/11/2007;;;
20240229;185;CLUB DE ATLETISMO FUERZA Y SALUD DE HUANCAYO;ATLETISMO;AFILIADO;758-DNCTD-RND-2007;19/11/2007;;;
20240229;186;CLUB DE ATLETISMO EGAC MARATHON;ATLETISMO;AFILIADO;769-DNCTD-RND-2007;22/11/2007;;;
20240229;187;CLUB SOCIAL DEPORTIVO SPORTING TABACO;ATLETISMO;AFILIADO;778-DNCTD-RND-2007;04/12/2007;;;
20240229;188;CLUB ATLÉTICO DEPORTIVO HAVE TODOPODEROSO;ATLETISMO;AFILIADO;007-DNCTD-RND-2008;03/01/2008;;;
20240229;189;CLUB DEPORTIVO JEHOVA EL GRAN YO SOY;ATLETISMO;AFILIADO;009-DNCTD-RND-2008;03/01/2008;;;
20240229;190;PAWAQ RUNA CLUB DE ATLETISMO;ATLETISMO;AFILIADO;008-DNCTD-RND-2008;03/01/2008;;;
20240229;191;ASOCIACIÓN DEPORTIVA DEL CLUB SOCIAL DEPORTIVO UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO;ATLETISMO;AFILIADO;079-DNCTD-RND-2008;07/02/2008;;;
20240229;192;CLUB DE ATLETISMO SCORPIO ATLETIC;ATLETISMO;AFILIADO;103-DNCTD-RND-2008;20/02/2008;;;
20240229;193;CLUB CORRECAMINOS DE TRUJILLO;ATLETISMO;AFILIADO;104-DNCTD-RND-2008;21/02/2008;0210-DNCTD-RND-2021, Periodo 04 de julio de 2020 al 04 de julio de 2022;;
20240229;194;APOLO ATLHETIC CLUB TRUJILLO;ATLETISMO;AFILIADO;111-DNCTD-RND-2008;25/02/2008;0619-2021-IPD-DNCTD/SRND.período 2021-2023 ;;
20240229;195;CLUB ASOCIACIÓN FONDISTAS PERUANOS FILIAL LA LIBERTAD;ATLETISMO;AFILIADO;145-DNCTD-RND-2008;18/03/2008;;;
20240229;196;CLUB CULTURAL SOCIAL Y DEPORTIVO UNIVERSIDAD CÉSAR VALLEJO S.A.C.;ATLETISMO;AFILIADO;233-DNCTD-RND-2008;06/06/2008;;;
20240229;197;ASOCIACIÓN ESTADIO LA UNIÓN;ATLETISMO;AFILIADO;240-DNCTD-RND-2008;13/06/2008;"0576-2022-IPD-DNCTD/SRND.
periodo correspondiente del 01 de enero de 2022 al 31 de diciembre de 2024.";;
20240229;198;ASOCIACIÓN DEPORTIVA Y CULTURAL JUVENTUD ESTUDIANTES DE MEDICINA DE ICA;ATLETISMO;AFILIADO;369-DNCTD-RND-2008;23/09/2008;;;
20240229;199;CLUB DE ATLETISMO LOS CHASQUIS DE AYACUCHO;ATLETISMO;AFILIADO;406-DNCTD-RND-2008;17/10/2008;;;
20240229;200;CLUB DEPORTIVO FAP RAÚL LEGUÍA DRAGO;ATLETISMO;AFILIADO;410-DNCTD-RND-2008;27/10/2008;;;
20240229;201;ASOCIACIÓN ONG CLINICAS DEPORTIVAS DEL MEDICINA DE ICA;ATLETISMO;AFILIADO;418-DNCTD-RND-2008;29/10/2008;;;
20240229;202;CLUB ACADEMIA DE ATLETISMO EL TAMBO;ATLETISMO;AFILIADO;498-DNCTD-RND-2008;09/12/2008;;;
20240229;203;CLUB ATLÉTICO ACADEMIA DE BARRANCO;ATLETISMO;AFILIADO;507-DNCTD-RND-2008;19/12/2008;;;
20240229;204;ASOCIACIÓN DEPORTIVA CLUB DE ATLETISMO HUANAY;ATLETISMO;AFILIADO;005-DNCTD-RND-2009;06/01/2009;;;
20240229;205;ASOCIACIÓN DEPORTIVA CLUB DE ATLETISMO MARÍA SARA;ATLETISMO;AFILIADO;006-DNCTD-RND-2009;06/01/2009;;;
20240229;206;ASOCIACIÓN DEPORTIVA CLUB DE ATLETISMO MILAGRITOS;ATLETISMO;AFILIADO;004-DNCTD-RND-2009;06/01/2009;;;
20240229;207;ASOCIACIÓN DEPORTIVA CLUB DEL PUEBLO;ATLETISMO;AFILIADO;029-DNCTD-RND-2009;20/01/2009;;;
20240229;208;ASOCIACIÓN CIVIL CLUB ATLÉTICO ASOCIACIÓN DE FONDISTAS PERUANOS;ATLETISMO;AFILIADO;052-DNCTD-RND-2009;04/02/2009;;;
20240229;209;CLUB DE ATLETISMO RIVERA HUANCAYO siglas CARH;ATLETISMO;AFILIADO;059-DNCTD-RND-2009;09/02/2009;;;
20240229;210;ASOCIACIÓN CIVIL CLUB ATLETIC RAMÓN CISNERO GONZÁLES;ATLETISMO;AFILIADO;151-DNCTD-RND-2009;23/03/2009;;;
20240229;211;ASOCIACIÓN VOLUNTARIA DE INICIACIÓN ATLÉTICA;ATLETISMO;AFILIADO;249-DNCTD-RND-2009;09/06/2009;;;
20240229;212;ASOCIACIÓN DE FONDISTAS DE SULLANA;ATLETISMO;AFILIADO;027-DNCTD-RND-2010;18/01/2010;;;
20240229;213;ASOCIACIÓN DE ATLETAS MASTERS DE LIMA;ATLETISMO;AFILIADO;023-DNCTD-RND-2011;04/02/2011;;;
20240229;214;CLUB AVIA AREQUIPA;ATLETISMO;AFILIADO;081-DNCTD-RND-2011;08/04/2011;;;
20240229;215;CLUB SYRSA ATLETISMO;ATLETISMO;AFILIADO;082-DNCTD-RND-2011;08/04/2011;;;
20240229;216;ASOCIACIÓN DE ATLETAS CALIFICADOS DEL PERÚ;ATLETISMO;AFILIADO;093-DNCTD-RND-2011;03/05/2011;;;
20240229;217;CLUB DE ATLETISMO TALENTOS DE EL TAMBO PERUANO-CUBANO (CATAPECU);ATLETISMO;AFILIADO;147-DNCTD-RND-2011;30/06/2011;;;
20240229;218;CLUB DEPORTIVO PERÚ-CUBA DE EL TAMBO;ATLETISMO;AFILIADO;163-DNCTD-RND-2011;21/07/2011;;;
20240229;219;ASOCIACIÓN DEPORTIVA CERRO REDONDO;ATLETISMO;AFILIADO;213-DNCTD-RND-2011;06/10/2011;;;
20240229;220;CLUB DEPORTIVO REAL SOCIEDAD HUAMALIANA;ATLETISMO;AFILIADO;233-DNCTD-RND-2011;24/10/2011;;;
20240229;221;CLUB DEPORTIVO LOS GAVILANES;ATLETISMO;AFILIADO;107-DINADAF-RND-2013;30/04/2013;Periodo de consejo directivo indeterminado ;;
20240229;222;ASOCIACIÓN MÁNCORA RUNNERS;ATLETISMO;AFILIADO;136-DINADAF-RND-2013;31/05/2013;;;
20240229;223;CLUB DE ATLETISMO INTERNACIONAL CHILCA;ATLETISMO;AFILIADO;139-DINADAF-RND-2013;05/06/2013;;;
20240229;224;CLUB DE ATLETISMO LEÓN WANKA PERÚ;ATLETISMO;AFILIADO;140-DINADAF-RND-2013;05/06/2013;;;
20240229;225;CLUB DE ATLETISMO MARÍA NATIVIDAD SALAZAR AGUILAR;ATLETISMO;AFILIADO;138-DINADAF-RND-2013;05/06/2013;;;
20240229;226;COOPERATIVA DE SERVICIOS ESPECIALES TAMBO DE MONTERRICO LTDA;ATLETISMO;AFILIADO;148-DINADAF-RND-2013;19/06/2013;311-DNCTD-RND-2020, consejo de administración vigente ;;
20240229;227;CLUB OLIMPIA AQP;ATLETISMO;AFILIADO;151-DINADAF-RND-2013;25/06/2013; 1672-DINADAF-RND-2018, Periodo de 04 años (abril de 2018 al abril de 2022);;
20240229;228;NOCHES DE TROTE;ATLETISMO;AFILIADO;158-DINADAF-RND-2013;10/07/2013;;;
20240229;229;ASOCIACIÓN DEPORTIVA SAN AGUSTÍN SPORTS CLUB;ATLETISMO;AFILIADO;166-DINADAF-RND-2013;19/07/2013;;;
20240229;230;CLUB DEPORTIVO ESTUDIANTES ALAS PERUANAS-MOQUEGUA;ATLETISMO;AFILIADO;176-DINADAF-RND-2013;26/07/2013;;;
20240229;231;CLUB DEPORTIVO RAFAEL DÍAZ;ATLETISMO;AFILIADO;175-DINADAF-RND-2013;26/07/2013;;;
20240229;232;CLUB DEPORTIVO TALENTOS DE ATLETISMO MOQUEGUA;ATLETISMO;AFILIADO;177-DINADAF-RND-2013;26/07/2013;;;
20240229;233;ASOCIACIÓN DEPORTIVA ATLÉTICO GUEPARDO;ATLETISMO;AFILIADO;182-DINADAF-RND-2013;01/08/2013;0731-DINADAF-RND-2018, Periodo 16 de enero de 2018 al 15 de enero de 2022.;;
20240229;234;CLUB DE ATLETISMO TALENTOS CORREDORES HUANCAYO;ATLETISMO;AFILIADO;181-DINADAF-RND-2013;01/08/2013;;;
20240229;235;CLUB ATLÉTICO CAMPEONES VALIENTE;ATLETISMO;AFILIADO;191-DINADAF-RND-2013;07/08/2013;;;
20240229;236;CLUB ATLÉTICO CANGUROS VALIENTE;ATLETISMO;AFILIADO;193-DINADAF-RND-2013;07/08/2013;;;
20240229;237;CLUB ATLÉTICO HERMANOS VALIENTE;ATLETISMO;AFILIADO;192-DINADAF-RND-2013;07/08/2013;;;
20240229;238;CLUB DE CICLISMO – ATLETISMO HUASCARÁN MOUNTAIN BIKE ADVENTURE;ATLETISMO;AFILIADO;226-DINADAF-RND-2013;06/09/2013;;;
20240229;239;CLUB DEPORTIVO GILBERTO TORRES ESTACIO;ATLETISMO;AFILIADO;225-DINADAF-RND-2013;06/09/2013;;;
20240229;240;CLUB DEPORTIVO JESSE OWENS;ATLETISMO;AFILIADO;242-DINADAF-RND-2013;17/09/2013;;;
20240229;241;CLUB DEPORTIVO AMERICAN;ATLETISMO;AFILIADO;275-DINADAF-RND-2013;09/10/2013;;;
20240229;242;CLUB DEPORTIVO ESTUDIANTES SANTA ROSA DE LIMA-JULIACA;ATLETISMO;AFILIADO;276-DINADAF-RND-2013;09/10/2013;;;
20240229;243;CLUB DEPORTIVO SPORT TORNADO;ATLETISMO;AFILIADO;273-DINADAF-RND-2013;09/10/2013;;;
20240229;244;CLUB DE ATLETISMO CHICLAYO;ATLETISMO;AFILIADO;324-DINADAF-RND-2013;09/12/2013;0119-DNCTD-RND-2021, Periodo 2020-2022;;
20240229;245;RUNNERS POR LIMA;ATLETISMO;AFILIADO;026-DINADAF-RND-2014;04/02/2014;;;
20240229;246;ASOCIACIÓN ONG CLÍNICAS DEPORTIVAS Y CULTURALES DE ICA LUIS YONZ CABRERA con su denominación abreviada de CLINICAS DEPORTIVAS Y CULTURALES DE ICA;ATLETISMO;AFILIADO;149-DINADAF-RND-2014;12/08/2014;;;
20240229;247;CLUB DEPORTIVO ATHLETIC PUNO RUNNERS;ATLETISMO;AFILIADO;152-DINADAF-RND-2014;15/08/2014;524-DNCTD-RND-2020, Periodo del 25 de enero de 2020 al 24 de enero de 2022;;
20240229;248;ASOCIACIÓN ACADEMIA DE ATLETISMO DE BARRANCO;ATLETISMO;AFILIADO;168-DINADAF-RND-2014;25/08/2014;;;
20240229;249;CLUB DEPORTIVO CHASQUIS SICUANI CANCHIS CUSCO;ATLETISMO;AFILIADO;242-DINADAF-RND-2014;26/09/2014;"0462-2022-IPD-DNCTD/SRND.
periodo comprendido desde el 01 de octubre de 2021 al 30 de setiembre de 2024";;
20240229;250;ASOCIACIÓN DEPORTIVA NEW HARVEST CLUB;ATLETISMO;AFILIADO;375-DINADAF-RND-2014;22/12/2014;;;
20240229;251;CLUB DE ATLETISMO RUNNERS PIURA;ATLETISMO;AFILIADO;123-DINADAF-RND-2015;03/07/2015;;;
20240229;252;LA MOLINA CHRISTIAN SCHOOLS;ATLETISMO;AFILIADO;202-DINADAF-RND-2015;23/09/2015;;;
20240229;253;CLUB RUNNERS TUMBES;ATLETISMO;AFILIADO;217-DINADAF-RND-2015;07/10/2015;;;
20240229;254;CLUB DE ATLETISMO Y BASQUETBOL CIMA;ATLETISMO;AFILIADO;259-DINADAF-RND-2015;19/11/2015;;;
20240229;255;CLUB CULTURAL DEPORTIVO ESTUDIANTES VALLE SAGRADO;ATLETISMO;AFILIADO;272-DINADAF-RND-2015;26/11/2015;"0702-2022-IPD-DNCTD/SRND.
periodo del 01 de enero de 2021 al 31 de diciembre de 2024";;
20240229;256;CLUB DEPORTIVO CULTURAL SOCIAL CRISMA;ATLETISMO;AFILIADO;270-DINADAF-RND-2015;26/11/2015;;;
20240229;257;CLUB DEPORTIVO LOS JAHUAYANOS;ATLETISMO;AFILIADO;271-DINADAF-RND-2015;26/11/2015;;;
20240229;258;CLUB CULTURAL SOCIAL Y DEPORTIVO REY JESÚS;ATLETISMO;AFILIADO;0009-2022-IPD-DNCTD-SRND;12/01/2022;período del 04 de setiembre del 2020 al 03 de setiembre del 2022.;;
20240229;259;CLUB DEPORTIVO UNIÓN PESQUERO;ATLETISMO;AFILIADO;276-DINADAF-RND-2015;10/12/2015;;;
20240229;260;CLUB SOCIAL, CULTURAL Y DEPORTIVO JESÚS MAESTRO;ATLETISMO;AFILIADO;0006-2022-IPD-DNCTD-SRND;11/01/2022;período del 19 de setiembre del 2020 al 18 de setiembre del 2022 (2 años);;
20240229;261;ASOCIACIÓN DE ATLETAS MASTERS DEL PERÚ;ATLETISMO;AFILIADO;277-DINADAF-RND-2015;14/12/2015;;;
20240229;262;ATLETISMO COSTA VERDE;ATLETISMO;AFILIADO;034-DINADAF-RND-2016;08/02/2016;;;
20240229;263;ATLETISMO LA MOLINA;ATLETISMO;AFILIADO;035-DINADAF-RND-2016;08/02/2016;;;
20240229;264;CLUB ATLÉTICO ASOCIACIÓN JESÚS NAZARENO;ATLETISMO;AFILIADO;0043-2022-IPD-DNCTD-SRND;16/02/2022;período del 30 de marzo del 2020 al 30 de marzo del 2024;;
20240229;265;CLUB ATLÉTICO ASOCIACIÓN SAN ISIDRO DE CHIPRE;ATLETISMO;AFILIADO;303-DINADAF-RND-2016;23/05/2016;"0134-2022-IPD-DNCTD/SRND. periodo de cuatro (04) años comprendido del 30 de marzo de 2020 al 29 de marzo de 2024 
";;
20240229;266;CLUB ATLÉTICO DEPORTIVO CHAUCAYAN;ATLETISMO;AFILIADO;305-DINADAF-RND-2016;23/05/2016;0175-2022-IPD-DNCTD/SRND. período de 04 años, contados a partir del 29 de marzo de 2020 al 28 de marzo de 2024 ;;
20240229;267;CLUB DEPORTIVO GACELAS-CHICLAYO;ATLETISMO;AFILIADO;320-DINADAF-RND-2016;30/05/2016;;;
20240229;268;CLUB DEPORTIVO OSWEN;ATLETISMO;AFILIADO;319-DINADAF-RND-2016;30/05/2016;;;
20240229;269;ASOCIACIÓN MUÉVETE Y ACTIVA AL PERÚ;ATLETISMO;AFILIADO;395-DINADAF-RND-2016;14/07/2016;;;
20240229;270;CLUB DEPORTIVO BVUL DEUTSCHE WELT 1995 E.V.;ATLETISMO;AFILIADO;418-DINADAF-RND-2016;02/08/2016;;;
20240229;271;CLUB DEPORTIVO CULTURAL MATEO PUMACAHUA;ATLETISMO;AFILIADO;441-DINADAF-RND-2016;17/08/2016;;;
20240229;272;CLUB DEPORTIVO GAVIOTAS DE LANGUI;ATLETISMO;AFILIADO;442-DINADAF-RND-2016;17/08/2016;0035-DNCTD-RND-2021, Periodo 08 de junio de 2019 al 08 de junio de 2022;;
20240229;273;CLUB DEPORTIVO RUNNING-K CUSCO;ATLETISMO;AFILIADO;448-DINADAF-RND-2016;19/08/2016;;;
20240229;274;CLUB DE MINIATLETISMO PEQUEÑOS CORRECAMINOS DE PUNO;ATLETISMO;AFILIADO;480-DINADAF-RND-2016;06/09/2016;475-DNCTD-RND-2020, Periodo del 25 de enero de 2020 al 24 de enero de 2022;;
20240229;275;CLUB DEPORTIVO ATHLETIC LAGO SAGRADO PUNO;ATLETISMO;AFILIADO;479-DINADAF-RND-2016;06/09/2016;525-DNCTD-RND-2020, Periodo del 25 de enero de 2020 al 24 de enero de 2022;;
20240229;276;ESCUELA DE FORMACIÓN DEPORTIVA ;ATLETISMO;AFILIADO;522-DINADAF-RND-2016;15/09/2016;"0272-2022-IPD-DNCTD/SRND.
periodo del 25 de enero de 2022 al 24 de enero de 2027";;
20240229;277;COLEGIO NACIONAL DE MUJERES TERESA GONZALES DE FANNING;ATLETISMO;AFILIADO;669-DINADAF-RND-2016;18/10/2016;PRESIDENTA -ANA PATRICIA BORJA ESPINOZA;;
20240229;278;CLUB DEPORTIVO CULTURAL LOS ESCORPIONES DEL DESIERTO;ATLETISMO;AFILIADO;725-DINADAF-RND-2016;08/11/2016;;;
20240229;279;INSTITUCIÓN EDUCATIVA FAP CESAR FAURA GOUBET;ATLETISMO;AFILIADO;944-DINADAF-RND-2016;28/12/2016;"0563-2022-IPD-DNCTD/SRND.
periodo 2022-2026.";;
20240229;280;ASOCIACIÓN CIVIL PRO DESARROLLO DEL DEPORTE DE LA CORDILLERA NEGRA HUARAZ-ANCASH;ATLETISMO;AFILIADO;585-DINADAF-RND-2017;19/04/2017;;;
20240229;281;CLUB DEPORTIVO IEP EL TRIUNFO;ATLETISMO;AFILIADO;639-DINADAF-RND-2017;28/04/2017;;;
20240229;282;ASOCIACIÓN ATLÉTICA MÁSTER TACNA;ATLETISMO;AFILIADO;729-DINADAF-RND-2017;16/05/2017;;;
20240229;283;CLUB DEPORTIVO HUANCA;ATLETISMO;AFILIADO;817-DINADAF-RND-2017;14/06/2017;;;
20240229;284;ASOCIACIÓN DE ATLETAS SENIORS DEL PERÚ;ATLETISMO;AFILIADO;849-DINADAF-RND-2017;26/06/2017;;;
20240229;285;INSTITUCIÓN EDUCATIVA FAP RAÚL J. LEGUÍA DRAGO;ATLETISMO;AFILIADO;904-DINADAF-RND-2017;12/07/2017;"0568-2022-IPD-DNCTD/SRND.
Periodo 2022-2026";;
20240229;286;INSTITUCIÓN EDUCATIVA PRIVADA SAN JERÓNIMO;ATLETISMO;AFILIADO;903-DINADAF-RND-2017;12/07/2017;"0569-2022-IPD-DNCTD/SRND.
periodo 2022 al 2026 .";;
20240229;287;CENTRO DE FORMACIÓN Y ESTUDIOS EN LAS CIENCIAS DEL DEPORTE Y PROMOCIÓN DEL DESARROLLO DEL DEPORTE;ATLETISMO;AFILIADO;927-DINADAF-RND-2017;21/07/2017;;;
